,0
441,-0.011952526277440286
442,0.02295310346225706
443,0.011437044407346914
444,0.0021789584108706764
445,-0.0005180887230155017
446,0.012113423821125027
447,-0.0009148929307807816
448,0.009615625147406607
449,-0.009103877009546542
450,0.012477431459200307
451,-0.0018053931937595561
452,-0.013866057651422316
453,0.01476512352318041
454,-0.0012237298026859876
455,-0.014272882841908528
456,-0.002592692013068408
457,0.017676862472193227
458,0.013214760210969364
459,-0.012347928956520086
460,-0.017930647836892088
461,0.00624687035317781
462,0.012546104862064509
463,0.011875048525428774
464,-0.0019668567736972732
465,0.0007133427742055384
466,-0.0010598348455010437
467,-0.0021792963488791034
468,5.7632846111599526e-05
469,-0.003488660664547403
470,0.02420347807202075
471,0.022721759079082315
472,-0.0282798837897237
473,0.011747394531542943
474,-0.009431214860462934
475,-0.0023412365859993268
476,0.00029699826465299714
477,0.005616989230344535
478,-0.001643299655507199
479,0.000516900155705989
480,0.00924859724759829
481,0.0004924683426814698
482,-0.026857318172003472
483,0.008194295961699306
484,0.0030689472726814627
485,-0.016855225010904806
486,-0.017726742349730287
487,0.007426653190820307
488,-0.014500866016282393
489,-0.007864479772204041
490,-0.0018424556605881476
491,-0.013987545710789534
492,-0.000273762520621485
493,-0.01471750368294279
494,-0.006567102760012993
495,-0.0011530426537884825
496,0.011869609769697663
497,-0.0012867140382532114
498,-0.01985298827909517
499,0.012699785893184382
500,-0.0008809730820481434
501,-0.015616444537526484
502,-0.002783000063363952
503,-0.011224911527587407
504,0.004830940357898432
505,0.0037079675846047985
506,0.00027338089263466615
507,0.002847363138451843
508,-0.0012597614754533567
509,-0.010302260401565755
510,0.009297885518059892
511,0.002773360918857174
512,0.02235211049568025
513,-0.01236615742345386
514,-0.0137327240605369
515,0.006558711682257461
516,0.01814362628211146
517,-0.000850139670151954
518,0.008908787655367246
519,-0.009386130235644463
520,0.009236349110905356
521,-0.000755426482601848
522,-0.011875141723285541
523,-0.0019622132606028782
524,0.00012538164450787641
525,0.009980431660915867
526,0.008787469104246767
527,0.0007609551565034043
528,0.00950049916451593
529,0.0023121025964710127
530,-0.0034354943895217632
531,-0.0012752468324351586
532,0.0285249933636078
533,0.013216170210734686
534,-0.0009612058964571787
535,-0.008570440537504402
536,0.0010203669904435022
537,-0.032585879167071174
538,-0.015104024822447402
539,-0.0003748512885056553
540,-0.00013318539278373703
541,-0.01141460653455618
542,-0.0020382204532510507
543,-0.011640578734932606
544,0.006100340301996205
545,-0.029947989590139286
546,-0.0030894017534991956
547,0.012568703957563118
548,0.007592893701797707
549,-0.011834043994182543
550,0.01317452644898396
551,0.01347753847782868
552,0.008718114802162535
553,0.024103764167464643
554,-0.0012416817633281558
555,0.022118225974331787
556,-0.002562268200469531
557,0.003276681346579035
558,0.0225807228251147
559,0.010159056504289067
560,-0.010020474793385473
561,-0.010354131092450564
562,-0.0010167956542125763
563,0.009738874517042992
564,0.003062992587179973
565,0.0050227525263893845
566,0.009877237392528628
567,0.021441886337909114
568,-0.0012309113583925991
569,-0.01134549575946008
570,-0.0015945578891213218
571,-0.0023499293055257706
572,-0.005269717728888955
573,-0.012752198535390875
574,-0.04470790024653382
575,-0.004684953193613822
576,-0.00140025531294301
577,0.0011883333901963917
578,-0.0016267041223357879
579,-0.011537642010022664
580,-0.0019027499494790247
581,0.0031939203046305433
582,0.005152718851055101
583,-0.001340853211598167
584,0.00820985429849227
585,-0.02417344900763111
586,-0.02287969519767963
587,0.007228586908792013
588,-0.029725935059386838
589,-0.002471600498291095
590,-0.002407937291411016
591,0.007939483873395362
592,-0.010744592546976241
593,-0.014608148345508862
594,-0.002006446738650503
595,-0.013793880034745487
596,-0.002916705030951281
597,-0.019591327299721923
598,0.010991163545739901
599,-0.012833573328906042
600,0.000638003140117474
601,-0.0014377590635576412
602,-0.005899163918459815
603,0.0020948126423717445
604,0.012556619644459002
605,-0.024596668317689353
606,-0.022362698903601232
607,-0.010250645729898778
608,0.012498779737919196
609,0.004187294664449252
610,0.014161392416390655
611,0.007042889124814859
612,-0.03670560133118062
613,-0.010946769345824756
614,0.00945633987968201
615,-0.025077311117203953
616,0.024698277717723743
617,-0.0029005765568379167
618,-0.014919415859800063
619,-0.00280961178558142
620,-0.0005685455155086319
621,-0.010260027182147883
622,0.01217441205463284
623,0.008637015741070266
624,-0.0017746977519494346
625,0.0009178959167996084
626,-2.2245594139581867e-08
627,-0.012866694177496063
628,-0.01667605111980634
629,-0.0020879754183604033
630,-0.005502598850988212
631,-0.0030365064595930234
632,-0.012463171222204123
633,-0.00151682451993397
634,-0.023658889476000984
635,0.007914973136673789
636,0.00244742558744284
637,-0.0016809877886406652
638,0.013784026362657716
639,0.0005982890645638299
640,-0.0009682705944537596
641,-0.02481317222717722
642,0.013702884232290736
643,0.010022877763625466
644,0.00017943010243010038
645,-0.0014909210758664291
646,0.0009860662397942652
647,-0.012439536135248374
648,0.006675889480876298
649,0.023483637780454016
650,-0.020884426366821935
651,-0.002064798357776726
652,0.006439900298644399
653,-0.036099613013298705
654,0.013432773567704349
655,0.012087935073726094
656,0.014647999274719967
657,-0.0009350325261311455
658,0.0006934970877831852
659,0.01324303245861347
660,0.008812545356387059
661,-0.015417297493424735
662,-0.02349126381295651
663,0.0007687448710147988
664,-0.02255759603446128
665,-0.0025007714444578006
666,0.014263673186987288
667,-0.02226476258515182
668,-0.012872413495757077
669,0.013298525391220367
670,-0.004023756712656142
671,0.012920322461523703
672,-0.001311628453139726
673,-0.0020703666864660963
674,0.011823550158410035
675,0.008998913570798368
676,0.012406597182054942
677,-0.001503286609895784
678,0.01099540603858475
679,-0.010922737447643842
680,0.013049270581342176
681,-0.002179263301763145
682,-0.0003326689692006525
683,-0.0020724793145459218
684,-0.0003145048686270039
685,-0.0009699580879887141
686,0.011925556178526649
687,0.0006172062379019976
688,0.007049639816280129
689,-0.013820140554464856
690,-0.027259269764172853
691,0.009880417337220086
692,0.007288299547581312
693,-0.012778060396874891
694,-0.002082516605370604
695,0.007349274837844237
696,-0.009381286462324853
697,0.010176813822942445
698,-0.0008351074472635743
699,-0.010196305992466011
700,0.013797255858154748
701,-0.016213593461701748
702,-0.029803387234133064
703,-0.018859155113474284
704,0.021651175889592186
705,-0.01312955105910266
706,0.012792211135316239
707,0.013465058574744684
708,-0.012633144779874641
709,0.0003042683817618285
710,0.0004253567360254194
711,-0.0022472694351499314
712,-0.00018003818675254964
713,-0.002810858996772205
714,-0.01179744568733585
715,-0.0012403865190772519
716,-0.005689509768351166
717,-0.015678083502837385
718,-0.0014235355282284181
719,-0.037891239871101864
720,-0.010945217438206924
721,0.001173128528802024
722,-0.0008882524856983497
723,0.0006519906626262014
724,0.009660697678498293
725,-0.01064260219361302
726,-0.014169158181209288
727,-0.002670449094497932
728,0.028720681806647393
729,-0.013376448135027386
730,-0.000405359663200236
731,0.009980431660915185
732,-0.04108732339123356
733,-0.0021948257969615784
734,-0.0010778167971145936
735,-0.0002014018384796177
736,0.0006106043173668121
737,0.01122719362836013
738,0.0001609646000388355
739,-0.0008089206542842046
740,-0.0011377701366626998
741,-0.01229147643654039
742,0.014703607766109147
743,0.013893875093550596
744,0.027218595651114924
745,0.008944359872340619
746,0.0008331945084841193
747,0.0034357850505489923
748,0.0007923783035153878
749,0.00021881228880300745
750,-0.009049338733170507
751,3.173665370775477e-05
752,0.006196467200046716
753,-0.03253103500365466
754,0.013475673282034159
755,0.022475532747154702
756,-0.011199799607814686
757,-0.0008892457838621971
758,-0.022354776953851158
759,-0.012235965469316021
760,-0.014311417218596533
761,-6.832104317038403e-05
762,0.008937215436168367
763,-0.0013179897199451266
764,-0.017247356087334072
765,-0.001888493925253177
766,-0.012726522552389414
767,0.02065350952622047
768,-0.0036560735203046827
769,0.023765893810579496
770,0.000803975260917819
771,-0.0015606990697958378
772,0.0007621792029593069
773,-0.012296532714857087
774,-0.00928197329735967
775,-0.010471645828856178
776,0.013567414031396231
777,-0.0008907081013984176
778,-0.0022934351306665144
779,-0.001846291925000017
780,-0.0012313119414442354
781,-0.012998688106847692
782,-0.02373297744540556
783,0.008000707370351967
784,8.02645010067195e-05
785,-0.004450030814263059
786,-0.010160512623439678
787,0.0004557545232350456
788,-0.020527226025454485
789,0.0004368866638519
790,-0.011624809527684838
791,-0.015275516706891954
792,-0.0033458661375449497
793,-0.01030182387743463
794,-0.000603617038569357
795,-0.0016657877501093635
796,-0.00813898088073037
797,-0.0013587385961069398
798,-0.0019382404601569474
799,-0.0011884219174558971
800,-0.012710894457667684
801,-0.00210207949235364
802,-0.0015110983537587593
803,-0.0029667951951231866
804,-0.009766650142786366
805,-0.0022929707051874233
806,-0.015403478286999887
807,0.0012341265909334301
808,0.001763808679087854
809,0.01180952233980779
810,0.007195564574687733
811,-0.011333385036617762
812,0.003609054874664922
813,-0.001954060602084922
814,-0.045091038121829144
815,0.007334284869294309
816,0.008443196436258611
817,-0.0020995455361101584
818,0.012127400601064375
819,0.006840246449124665
820,-0.0028096117855812555
821,-0.01419655922403398
822,0.01089830009443647
823,-0.0015431770273674292
824,0.13487908530777057
825,-0.01564151959065132
826,0.01271325591449964
827,-0.0026164366642272056
828,0.013154773263049646
829,-0.02540541366942959
830,-0.022505227022791178
831,-0.002580423573203251
832,-0.0015570918074350188
833,-0.012569947661146576
834,0.01233460880741908
835,-0.0009992223488654822
836,-0.00026264976534974734
837,-0.0018582272990394534
838,-0.0011332566674190144
839,-0.0026287092941448954
840,0.0009619833414602598
841,-0.012443658717931343
842,-0.0016267041223357772
843,-0.0019000627835471203
844,-0.0006065807161093846
845,0.012806968110692058
846,-0.025352777044369595
847,0.009660697678498894
848,0.0030033145436337244
849,0.023317471820076707
850,0.010745292538506484
851,0.01662777320254833
852,-0.010785319745076894
853,0.022341160458608185
854,-0.0009401104412350764
855,-0.012384125710048847
856,-3.981278180968646e-05
857,-0.010637511127603387
858,-0.011759733601763508
859,-0.010721259080487551
860,0.029025178575401243
861,-0.0019112854483341107
862,-0.0021234711629790717
863,-0.008907726090774698
864,-0.011921908315706786
865,0.02284022749101922
866,0.01253485360643921
867,-0.010723680490818038
868,-0.027679189050304462
869,-0.000962465435444248
870,-0.021306212728547932
871,0.013433551751388164
872,-0.014055619022228315
873,-0.01208471981168545
874,-0.013470147675204039
875,0.01380799129913529
876,0.023023604221050997
877,0.0011730636124242864
878,-0.0013607407911396699
879,0.01221032298718772
880,-0.016667978494320328
